author,title,content,names,urls
Por Virgílio Franceschi Neto,40 anos da Geração de Prata do vôlei de LA84: relembre jogadores e campanha,"40 anos da Geração de Prata do vôlei de LA84: relembre jogadores e campanha

Pular para o conteúdo principalIr para a seleção de idiomaIr para Entrar/PerfilIr para a buscaSkip to footer40 anos da Geração de Prata do vôlei de LA84: relembre jogadores e campanhaPor Virgílio Franceschi Neto4 min| Foto por Comitê Olímpico do Brasil/COBAmauri RIBEIROBernard RAJZMANDomingo LAMPARIELLO NETOJose MONTANAROMario Xando OLIVEIRA NEGORenan DAL ZOTTOVôlei Uma das medalhas Olímpicas mais celebradas pelo esporte do Brasil completa, em 2024, 40 anos. Em 11 de agosto de 1984, a seleção brasileira masculina de vôlei conquistava a medalha de prata nos Jogos de Los Angeles. Pelo feito, o elenco medalhista passou a ser conhecido como a ""Geração de Prata"".
O pódio na Califórnia deu uma grande projeção a um plantel que começou a ser formado com o quinto lugar em Moscou 1980, misturando atletas mais novos com alguns vindos da geração anterior, como Antônio Carlos Moreno. No ano seguinte, 1981, o time conquistou o Sul-Americano, em Santiago (Chile).
Foi em 1982, que entrosamento e experiência internacional foram colocados à prova, no Mundial realizado na Argentina. Numa campanha histórica, os brasileiros bateram na trave do título, com o vice-campeonato do torneio, derrotados na decisão pela União Soviética.
Em 1983, o Brasil conquistou o ouro nos Jogos Pan-Americanos em Caracas (Venezuela) e mais um título do Sul-Americano, naquele ano organizado em São Paulo.
Era um momento de transformação do vôlei do país. Fora das quadras, se profissionalizava. Dentro delas, reinventava fundamentos da modalidade, como a recepção e o saque: viagem e jornada. Seus nomes eram alusivos ao filme “Viagem ao Fundo Mar” e à franquia “Jornada nas Estrelas”.
Acabaram se tornando os pontos fortes de um time que marcou a história do vôlei, finalista Olímpico em cidade que voltará a ser sede dos próximos Jogos de Verão, em 2028.
Os convocados da seleção brasileira masculina de vôlei para Los Angeles 1984
Sob comando de Bebeto de Freitas, a lista para os Jogos nos Estados Unidos contou com 12 atletas. Veja os nomes:

William (capitão)
Amauri
Antônio Carlos Ribeiro (Badalhoca)
Bernard Rajzman
Bernardo Rezende (Bernardinho)
Domingos Maracanã
Fernandão
Montanaro
Xandó
Renan Dal Zotto
Rui Campos Nascimento
Marcus Vinicius

Abaixo, o Olympics.com detalha como foi a campanha brasileira rumo à prata.Assinatura Olímpica | Transmissão ao vivo gratuita de esportes e séries originais - inscreva-se agora! 🥇“Geração de Prata”: a campanha em Los Angeles e legado
O Brasil caiu no grupo A, ao lado de Estados Unidos, República da Coreia, Argentina e Tunísia. A seleção avançou para as semifinais em primeiro lugar no grupo durante a primeira fase, com vitórias sobre a Argentina por 3 sets a 1, em 31 de julho e sobre a Tunísia por 3 a 0, em 2 de agosto.
Depois de ser derrota para a República da Coreia, por 3 a 1, em 4 de agosto, a seleção precisava vencer os anfitriões, americanos, para seguir na competição. A vitória veio, por 3 a 0, com direito a 15 a 2 no terceiro e último set.
Na semifinal, 3 a 1 sobre a Itália e lugar assegurado na decisão dos Jogos. O adversário novamente seriam os Estados Unidos. Desta vez, os americanos impuseram o ritmo e, empurrados pela torcida local, que lotou a Arena de Long Beach, nos arredores de Los Angeles, devolveram o 3 a 0 e ficaram com o ouro.
Fica uma lição para uma equipe que almeja o ouro. Muito em breve isso [o ouro] vai pintar.
Bernard para a TV Globo após a cerimônia de premiação.
Muito em breve o ouro Olímpico veio para o Brasil. Antes a seleção masculina foi semifinalista em Seul 1988. O topo do pódio só aconteceu em Barcelona 92, o primeiro conquistado pelo país nos esportes coletivos na história dos Jogos. O plantel foi bastante influenciado pela “Geração de Prata”, como ficou conhecida a equipe vice-campeã Olímpica em Los Angeles. Legado para o vôlei e para o esporte brasileiro. O único remanescente daquele grupo prateado era Amauri.
A medalha de Los Angeles abriu um caminho enorme para a gente consolidar o vôlei como um esporte de importância e de sucesso. Houve uma sequência no trabalho que culminou com o ouro.
Amauri, em entrevista à TV Globo.
Exemplos para as gerações futuras e inovações que ficaram na história do vôlei. É o legado e a marca da “Geração de Prata”.
Jogamos contra o Brasil duas vezes naqueles Jogos [Los Angeles 1984]. Os brasileiros nos deram muita dor de cabeça com o saque no primeiro jogo. O nosso [saque] não era agressivo e de alto risco. O vôlei se transformou. Tivemos que nos adaptar.
Karch Kiraly, jogador do elenco dos Estados Unidos, ouro em Los Angeles 1984, durante o documentário “Viagem: o saque que mudou o vôlei”.Related content",40-anos-geracao-prata-volei-los-angeles-1984,https://olympics.com/pt/noticias/40-anos-geracao-prata-volei-los-angeles-1984
Por Gustavo Longo,Bárbara Domingos é a primeira finalista Olímpica do Brasil no individual geral da ginástica rítmica ,"Bárbara Domingos é a primeira finalista do Brasil no individual da ginástica rítmica nos Jogos Olímpicos Paris 2024

Pular para o conteúdo principalIr para a seleção de idiomaIr para Entrar/PerfilIr para a buscaSkip to footerBárbara Domingos é a primeira finalista Olímpica do Brasil no individual geral da ginástica rítmica Por Gustavo Longo4 min| Foto por Jamie Squire/Getty ImagesGinástica Rítmica Bárbara Domingos é a primeira atleta individual de ginástica rítmica do país a disputar uma final do Mundial, a ganhar uma medalha no circuito internacional e a ser campeã dos Jogos Pan-Americanos. Nesta quinta-feira, 8 de agosto, ela pode incluir outro feito inédito nos Jogos Olímpicos Paris 2024.
Com 129.750 pontos e a oitava posição na fase classificatória, Babi se torna a primeira brasileira a garantir vaga na final Olímpica do individual geral na modalidade. O desempenho também já garante o melhor resultado do Brasil na prova, superando a 23ª posição de Natália Gaudio no Rio 2016.
+ ASSISTA A PARIS 2024 AO VIVO NO BRASIL
A primeira posição ficou com a italiana Sofia Raffaeli, grande favorita ao ouro, que obteve 139.100 na somatória dos quatro aparelhos. Darja Varfolomeev, da Alemanha, foi a segunda colocada com 136.850. As dez melhores passam à decisão. Não há final por aparelhos na disputa Olímpica da ginástica rítmica.
A participação de Bárbara Domingos nos Jogos Olímpicos Paris 2024 foi apenas a quarta do Brasil nos eventos individuais da ginástica rítmica. Além de Natália Gaudio no Rio 2016, o país teve a estreia com Rosane Favilla em LA 1984 e, depois, a presença de Marta Cristina Schonhurst em Barcelona 1992.
A final do individual geral na ginástica rítmica está programada para acontecer nesta sexta-feira, 9 de agosto, a partir das 9h30 no fuso horário de Brasília na Arena La Chapelle. Antes, às 5h, acontece a classificatória do conjunto. A disputa de medalhas terá transmissão do Olympics.com.Assinatura Olímpica | Transmissão ao vivo gratuita de esportes e séries originais - inscreva-se agora! 🥇Bárbara Domingos crava aparelhos e fica em sexta na primeira parte
Disposta a fazer história nos Jogos Olímpicos Paris 2024, Bárbara Domingos começou muito bem a primeira parte da fase classificatória da ginástica rítmica nesta quinta-feira, 8 de agosto. Muito segura na bola e no arco, a brasileira simplesmente cravou suas duas apresentações e conseguiu 67.850 pontos para ficar na sexta posição.
Antepenúltima a se apresentar, Babi começou a primeira rotação na bola. Com poucos erros de execução, conseguiu a nota de 33.100, um pouco abaixo do que obteve na Challenge Cup em Cluj-Napoca, na Romênia, no início de julho. Na ocasião, fez 33.400 na classificatória e 33.200 na final do aparelho. Mesmo assim, foi a sexta melhor marca do dia.
Mais confiante após estrear no palco Olímpico, Bárbara Domingos conseguiu encaixar melhor sua prova do arco na segunda rotação. Acertando todos os elementos, ela alcançou 34.700, simplesmente a melhor nota de sua carreira no aparelho e a terceira melhor marca da classificatória nos Jogos Olímpicos Paris 2024.
Com 67.850 na somatória das duas apresentações, a ginasta do Brasil não só ficou na sexta posição, como conseguiu abrir uma distância “segura” de quase dois pontos (1.9) sobre a 11ª colocada na primeira metade da disputa.
+ CONFIRA A PROGRAMAÇÃO DO DIA PARA O BRASILSegunda parte tem erros, mas não compromete vaga na final em Paris 2024
A primeira parte da fase classificatória individual da ginástica rítmica nos Jogos Olímpicos Paris 2024 foi boa, mas Bárbara Domingos sabia que o ritmo precisaria continuar nas últimas duas rotações. Mesmo cometendo erros nas duas apresentações, ela conseguiu confirmar a inédita vaga na final.
Na terceira rotação ela estava na fita, aparelho em que conquistou alguns dos principais resultados da carreira. Durante sua rotina, contudo, cometeu algumas imprecisões, mas sem erros considerados graves.
Ela alcançou 31.700 pontos, nota 0.7 inferior do que o melhor resultado histórico na fita (32.400 no Pan-Americano da modalidade no primeiro semestre). Foi a nona maior nota do dia no aparelho, mantendo-a na sexta posição da classificação geral com 99.550 pontos e quase três à frente da 11ª colocada.
Babi chegou nas maças para encerrar a classificatória com margem para erros – o que se revelou fundamental. Durante sua última apresentação, a brasileira cometeu seu erro mais grave do dia ao deixar o aparelho cair durante uma passagem de dança.
Antepenúltima a se apresentar, a nota seria mais baixa do que as das rivais, mas havia dúvida se seria suficiente para vaga ou não. Conseguiu 30.200 (melhor nota da carreira é de 33.400), o suficiente para confirmar a inédita classificação à final antes mesmo das duas últimas competidoras e terminar na oitava posição.
SAIBA MAIS | Bárbara Domingos coloca ginástica rítmica do Brasil sob holofoteRelated content",barbara-domingos-final-individual-ginastica-ritmica-paris-2024,https://olympics.com/pt/noticias/barbara-domingos-final-individual-ginastica-ritmica-paris-2024
Por Lorenzo Meyer,Seleção de basquete masculino dos Estados Unidos: horário e onde assistir ao amistoso do Dream Team contra a Sérvia,"Seleção de basquete masculino dos Estados Unidos: horário e onde assistir ao amistoso do Dream Team contra a Sérvia

Pular para o conteúdo principalIr para a seleção de idiomaIr para Entrar/PerfilIr para a buscaSkip to footerSeleção de basquete masculino dos Estados Unidos: horário e onde assistir ao amistoso do Dream Team contra a SérviaPor Lorenzo Meyer2 min| Foto por Christopher Pike/Getty ImagesBasquete A seleção de basquete masculino dos Estados Unidos fará mais um amistoso preparatório para os Jogos Olímpicos Paris 2024 nesta quarta-feira (17). O Dream Team enfrenta a Sérvia em Abu Dhabi.
O confronto contra os sérvios será o terceiro da equipe comandada por Steve Kerr antes de Paris 2024. Os Estados Unidos já venceram o Canadá por 86 a 72 e a Austrália por 98 a 92.
Vale lembrar que Estados Unidos e Sérvia vão se enfrentar também nos Jogos Olímpicos. As seleções estão no Grupo C, que também conta com Sudão do Sul e Porto Rico.Assinatura Olímpica | Transmissão ao vivo gratuita de esportes e séries originais - inscreva-se agora! 🥇Enquanto os norte-americanos têm um elenco recheado de estrelas, a Sérvia conta com Nikola Jokic para surpreender. O pivô já foi eleito três vezes o MVP o MVP da temporada regular da NBA.
Estados Unidos e Sérvia se enfrentam nos Jogos Olímpicos Paris 2024 no dia 28 de julho, às 12h15 (de Brasília). O duelo marca a estreia das equipes no Grupo C da competição.
MAIS I Dream Team nos Jogos Olímpicos: relembre todos os astros da NBA que representaram os Estados Unidos desde 1992Estados Unidos x Sérvia: informações e onde assistir ao amistoso

Data: 17 de julho, quarta-feira
Horário: 13h (de Brasília)
Local: Abu Dhabi, nos Emirados Árabes Unidos
Onde assistir: SporTV 2, ESPN2, Disney+ e CazéTV
Veja os resultados e a programação dos amistoso do Dream Team antes de Paris 2024
Confira os adversários, as datas e os horários dos próximos amistosos do Dream Team, de acordo com o horário de Brasília, além dos resultados das partidas que já aconteceram:

10/07 - EUA 86 x 72 Canadá
15/07 - EUA 98 x 92 Austrália
17/07 - EUA x Sérvia - 13h
20/07 - EUA x Sudão do Sul - 16h
22/07 - EUA x Alemanha - 16h

MAIS I Quem ganhou mais medalhas em uma só edição dos Jogos Olímpicos? Veja esse e outros recordesRelated content",basquete-masculino-estados-unidos-assistir-amistoso-servia,https://olympics.com/pt/noticias/basquete-masculino-estados-unidos-assistir-amistoso-servia
,"Medalhista Olímpica e prodígio no skate, Rayssa Leal defenderá a natureza com apoio do COI ","Medalhista Olímpica e prodígio no skate, Rayssa Leal defenderá a natureza com apoio do COI

Pular para o conteúdo principalIr para a seleção de idiomaIr para Entrar/PerfilIr para a buscaSkip to footerMedalhista Olímpica e prodígio no skate, Rayssa Leal defenderá a natureza com apoio do COI 3 min| Foto por Lintao Zhang/Getty ImagesRayssa LEALSkate Baseando-se na sua paixão pela natureza e na experiência de ter crescido perto da Amazônia, Rayssa Leal  - que se consagrou como a brasileira mais jovem a conquistar uma medalha Olímpica em Tóquio 2020 - trabalhará com o Comitê Olímpico Internacional (COI) para aumentar a conscientização sobre a importância de proteger a natureza.
A colaboração de Rayssa com o COI estará intimamente ligado à Estrutura Esportes pela Natureza, que reúne organizações esportivas no compromisso de proteger a natureza. O COI oferecerá à atleta as ferramentas e o apoio que ela precisa para aprender mais sobre a importância de proteger a natureza e ajudá-la a compartilhar esse conhecimento com público mais amplo.
Em Paris 2024, ela competirá com um skate especialmente desenhado, que apresenta a arara-azul, sua espécie favorita da Amazônia.Acompanhe ao vivo à equipe do Brasil durante Paris 2024. Inscreva-se na Conta Olímpica, tenha acesso a transmissões ao vivo, destaques e replays gratuitamente. Inscreva-se agora.🥇🇧🇷""A humanidade só pode ser saudável se preservarmos a natureza - a qualidade da água, do ar e do meio ambiente. Através dos Jogos Olímpicos, tenho uma oportunidade única de compartilhar a importância de preservar o mundo natural. Os Jogos Olímpicos são um dos eventos mais positivos do mundo, para todos os torcedores e atletas ao redor do planeta e, com apoio do COI, tenho uma grande oportunidade de espalhar a palavra sobre a preservação do meio ambiente"".Rayssa Leal""Temos o prazer de colaborar com Rayssa Leal no importante tema da preservação ambiental"" diz Marie Sallois, Diretora de Sustentabilidade do COI. ""Com seus excepcionais feitos esportivos e sua paixão pela natureza, ela é uma verdadeira inspiração para jovens no Brasil e em outros lugares. O COI trabalhará de mãos dadas com ela para garantir que Rayssa tenha o que precisa para divulgar a urgente necessidade de proteger e celebrar o mundo natural"".
Nascida em Imperatriz, no Maranhão, Rayssa cresceu perto da Floresta Amazônica e testemunhou sua destruição em primeira mão. Usando sua visibilidade e influência como jovem atleta, ela agora deseja fazer a sua parte para aumentar a conscientização sobre a importância de se proteger a natureza.Rayssa Leal defenderá a natureza com apoio do COIRayssa Leal ganhou as manchetes com apenas sete anos de idade, depois que se espalhou pela internet um vídeo em que ela fazia uma manobra no skate vestida de fada. Em 2019, aos 11 anos, ela entrou para o Livro dos Recordes Guinness como a mais jovem skatista a ganhar uma final feminina no campeonato da Street League Skateboarding (SLS) em Los Angeles, Califórnia. Em Tóquio 2020, Rayssa fez história quando, aos 13 anos, venceu a medalha de prata na competição feminina de skate street, tornando-se a mais jovem medalhista Olímpica do Brasil. Ela venceu o Mundial de Skate Street 2022 e conquistou a prata em 2023.
A notícia da colaboração de Rayssa Leal com o COI chega poucos dias antes da abertura dos Jogos Olímpicos Paris 2024. Primeira edição dos Jogos totalmente alinhada com as reformas da Agenda Olímpica 2020 do COI e com o Acordo de Paris sobre Mudanças Climáticas, Paris 2024 visa reduzir seu impacto ambiental ao mesmo tempo em que maximiza os benefícios sociais e econômicos para a população local.Related content",rayssa-leal-skate-defesa-natureza-coi,https://olympics.com/pt/noticias/rayssa-leal-skate-defesa-natureza-coi
Por Leandro Stein,EUA arrancam apoteótica virada sobre a Sérvia e enfrentarão a França na final do basquete masculino,"EUA arrancam apoteótica virada sobre a Sérvia e enfrentarão a França na final do basquete masculino nos Jogos Olímpicos Paris 2024

Pular para o conteúdo principalIr para a seleção de idiomaIr para Entrar/PerfilIr para a buscaSkip to footerEUA arrancam apoteótica virada sobre a Sérvia e enfrentarão a França na final do basquete masculinoPor Leandro Stein8 min| Foto por Gregory Shamus/2024/Getty ImagesDennis SCHRÖDERJoel EMBIIDKevin DURANTLeBron JAMESNikola JOKICStephen CURRYVictor WEMBANYAMABasquete Os Jogos Olímpicos Paris 2024 ganharam um épico na semifinal do basquete masculino. Estados Unidos e Sérvia fizeram uma partida desde já lendária, valendo vaga na decisão. Os sérvios pareciam prontos a desbancar os favoritos na Arena Bercy, nesta quinta-feira, 8 de agosto. A equipe liderada por Nikola Jokic fazia uma atuação perfeita taticamente e chegou a abrir 17 pontos de vantagem. Porém, os EUA acionaram o modo “Dream Team” para uma virada estelar, arrancada no final, por 95 a 91.
Stephen Curry foi o cestinha dos Estados Unidos, com 36 pontos. O armador deu vida ao time quando os americanos não estavam bem e também foi decisivo na hora da virada. Conseguiu nove cestas de três pontos. LeBron James foi outro que cresceu no momento decisivo, com um triplo duplo – 16 pontos, 12 rebotes e 10 assistências. É apenas o quarto triplo duplo em Jogos Olímpicos, o segundo de LeBron. Menção ainda a Joel Embiid, em sua melhor apresentação pelos EUA, com 19 pontos.
Na Sérvia, o cestinha foi Bogdan Bogdanovic, com 20 pontos. Nikola Jokic contribuiu com 17 pontos e ainda ofereceu 11 assistências. Apesar da boa apresentação do astro da NBA, foi impossível frear a seleção americana quando o time realmente cresceu. Os EUA anotaram 32-15 no último quarto, numa diferença vital à reviravolta instantaneamente memorável.
ASSISTA A PARIS 2024 AO VIVO NO BRASIL
Na outra semifinal, a França prevaleceu contra a campeã mundial Alemanha e disputará sua segunda final Olímpica consecutiva no basquete masculino. Os alemães chegaram a abrir dez pontos de início, mas a França ganhou consistência na sequência da partida e dominou o garrafão para o triunfo por 73-69.
A final do basquete masculino em Paris 2024 acontece no próximo sábado, 10 de agosto, às 16h30 (de Brasília). Já o bronze será disputado também no sábado, às 6h.Assinatura Olímpica | Transmissão ao vivo gratuita de esportes e séries originais - inscreva-se agora! 🥇Stephen Curry, dos EUA Foto por (Photo by Gregory Shamus/Getty Images)A grande atuação da Sérvia
Estados Unidos e Sérvia haviam se enfrentado na fase de grupos em Paris 2024. Não foi uma vitória difícil para os americanos, com o placar de 110 a 84 logo na estreia. Contudo, os sérvios assimilaram as lições. Tentariam reproduzir a façanha sob o nome de Iugoslávia na Copa do Mundo 2002, capazes de tirar os americanos nas quartas de final em Indianápolis. Outra inspiração era o jogo parelho na fase de grupos da Rio 2016, quando os sérvios quase ganharam. Alguns remanescentes de oito anos atrás estavam presentes.
O sonho da Sérvia durou 35 minutos, tempo em que o time esteve na liderança do placar. Os três primeiros quartos foram excelentes, com vantagem que se sustentava. O problema aconteceu quando os Estados Unidos, de fato, resolveram apresentar o seu melhor. O último quarto teve uma das atuações mais impressionantes de uma seleção no basquete Olímpico. Valeu o triunfo por 95 a 91.
Stephen Curry começou o jogo quente, com 11 pontos em pouco mais de três minutos. Coletivamente, porém, a Sérvia funcionava melhor. Os sérvios tinham mais variações e trancavam os espaços para as demais estrelas americanas. Respondiam também com qualidade na linha de três e abriram vantagem. Aleksa Avramovic e Bogdan Bogdanovic garantiam os pontos, quase sempre municiados pelas assistências de Nikola Jokic. Mesmo com as substituições, os sérvios prevaleceram. Ganharam o quarto por 31-23.
O apagão dos EUA se tornou ainda maior no início do segundo quarto. Foi quando a vitória começou a se tornar palpável para a Sérvia, abrindo 17 pontos. Vasilije Micic também fazia uma partida brilhante e contribuía à liderança. Mesmo que Joel Embiid aparecesse mais, a diferença de pontos se ampliava com a eficiência dos sérvios. Duas cestas de três de Avramovic em assistências de Jokic auxiliaram a vitória parcial por 54-43 rumo ao intervalo.
Os EUA não se encontraram mesmo na volta para o terceiro quarto. A Sérvia mantinha a intensidade e estava mais encaixada em quadra. Jokic era uma evidente liderança, digno MVP, e os coadjuvantes chamavam a responsabilidade em momentos específicos, como Ognjen Dobric. Os EUA dependiam mais do esforço individual, em especial de Curry e Embiid. Com os americanos nas cordas, os sérvios fizeram nove pontos consecutivos no fim do quarto, com auxílio de Marko Guduric. A parcial de 76-63 deixava a vitória perto.Nikola Jokic, da Sérvia Foto por (Photo by Pool/Getty Images)O último quarto supremo dos EUA
O último quarto, contudo, guardou a versão mais fantástica dos Estados Unidos. Foi necessário que os craques atuassem em seu máximo. LeBron James já tinha bons números, mas bateu no peito mesmo neste momento. A calibragem de Stephen Curry também não se perdia. Kevin Durant era mais efetivo. Joel Embiid prevalecia no garrafão. Mesmo que Jokic e Bogdanovic lutassem, a vantagem era demolida. As bolas de três não entravam mais.
O empate dos Estados Unidos pintou a menos de quatro minutos do final, com LeBron James, para 84-84. A virada inescapável saiu numa cesta de três de Steph Curry, anotando 87-86. Logo depois, ninguém pararia LeBron ou impediria a bandeja de Curry. Foram oito pontos seguidos que deram o 91-86. Nunca a Sérvia se recuperou. Jokic deu uma sobrevida a 26 segundos do fim, com 93-91 na contagem. Entretanto, os EUA gastaram o relógio e ainda foram para a linha de lance livre com Curry, para fechar os 95-91.
Esta pode ser a estreia de Stephen Curry em Jogos Olímpicos, mas o armador já protagoniza um jogo para ser lembrado por muito tempo. Acreditou quando o restante do time parecia perdido e converteu bolas cruciais no final. LeBron James, por sua vez, sublinhou o jogador completo que é. Mesmo tão veterano, é fora da curva e quem aparece quando mais necessário.
Os Estados Unidos chegam a 18 finais em Jogos Olímpicos. São 16 ouros e uma prata. Resta saber se o apoio da torcida será suficiente para empurrar a França. Como time, a Sérvia parecia mais forte. Os sérvios lutarão pelo bronze, após pintarem no pódio pela última vez com a prata na Rio 2016 – sem chances contra os EUA naquela final.A virada da França diante da Alemanha
A França vinha sob enormes expectativas para o torneio Olímpico de basquete masculino, em especial pela ascensão do astro Victor Wembanyama. O time, porém, teve problemas na preparação e oscilou em Paris 2024. Apesar dos percalços, os franceses cresceram na hora certa e estarão na final. Derrotaram a campeã mundial Alemanha na semifinal, num jogo que começou duríssimo, mas teve a virada francesa por 73-69.
Numa partida equilibrada, a França aproveitou melhor os erros da Alemanha, assim como teve mais eficiência dentro do garrafão. Destaque para Guerschon Yabusele, com 17 pontos, seguido pelos 16 de Isaia Cordinier. Já Victor Wembanyama contribuiu com 11 pontos, mas ainda liderou o time com sete rebotes, quatro assistências e três tocos. Na Alemanha, Dennis Schröder foi o cestinha, com 18 pontos.
A Alemanha fez um primeiro quarto muito forte. A defesa realizava um excelente trabalho e o ataque convertia as chances. Os alemães anotaram 12-2 em apenas três minutos, com destaque aos cinco pontos de Franz Wagner. A França pediu tempo e, depois de um momento, melhorou. Isaia Cordinier liderou a reação, que deixou o placar em 18-16 para os alemães. Diante da ameaça, a rotação foi importante à Alemanha, com os jogadores do banco auxiliando a recuperar o placar em 25-18 ao final do quarto.
O segundo quarto começou com muitos erros de ambos os times e contato físico na marcação. Quando o jogo começou a fluir, a França prevaleceu e reduziu a diferença. Foi um momento importante para Victor Wembanyama entrar na partida e pontuar com mais frequência. A Alemanha, por sua vez, sentia falta de seus protagonistas. Guerschon Yabusele foi outro a tomar a liderança da França e, com uma enterrada de Wemby, o empate por 33-33 veio antes do intervalo.Yabusele, da França Foto por (Photo by Ezra Shaw/Getty Images)A virada da França aconteceu no início do terceiro quarto, com uma cesta de três de Nicolas Batum. Yabusele dominava o garrafão e, com nove pontos, foi fundamental ao momento dos franceses. Dennis Schröder ainda tentava evitar o pior, mas as cestas de três pontos pendiam à França. Evan Fournier acertou de fora do perímetro e garantiu a parcial de 56-50 antes do final do quarto.
Diante do equilíbrio, o último quarto seria tenso. A França, no entanto, estava mais calibrada para sustentar a vantagem. Wembanyama e Frank Ntilikina fizeram novas bolas de três, com uma vantagem de 13 pontos, 66-53. A Alemanha dependia de seus coadjuvantes, em especial Isaac Bonga e Andreas Obst, que lideraram a reação. Já Franz Wagner, que vinha de dois quartos silenciosos, conseguiu acertar uma bola de longe a 39 segundos do fim para reduzir o placar para 70-68 aos franceses.
O jogo ainda estava aberto nesta reta final e os dois times cometeram erros. Porém, a França foi mais inteligente para administrar a vantagem e contar com os lances livres. Wembanyama e Cordinier fizeram pontos fundamentais para que o placar subisse para 73-69 nos sete segundos finais. Na última chance, Schröder ainda tentou fazer um milagre do meio da quadra, mas errou e os franceses comemoraram.
Esta é a quarta final da França no basquete masculino dos Jogos Olímpicos. A missão é mudar a cor da medalha, após as pratas em Londres 1948, Sydney 2000 e Tóquio 2020. Já a Alemanha tentará conquistar uma medalha inédita no basquete masculino, na luta pelo bronze.Related content",eua-virada-servia-semifinal-basquete-masculino-jogos-olimpicos,https://olympics.com/pt/noticias/eua-virada-servia-semifinal-basquete-masculino-jogos-olimpicos
